datetime,depth,flagdepth,ph,flagph,doc,flagdoc,no3no2,flagno3no2,no2,flagno2,nh4,flagnh4,totnuf,flagtotnuf,totpuf,flagtotpuf,drsif,flagdrsif,totnuf_sloh,flagtotnuf_sloh,no3no2_sloh,flagno3no2_sloh,nh4_sloh,flagnh4_sloh,totpuf_sloh,flagtotpuf_sloh,drp_sloh,flagdrp_sloh,drsif_sloh,flagdrsif_sloh
2003-07-07,8,"",8.96,"",5.78,"",,"",,,,"",,"",,"",,"",,"",0.199,"",0.175,"",0.027,"",0.004,R,1.2,""
2003-07-07,10,"",8.59,"",,D,,"",,,,"",,"",,"",,"",,"",0.297,"",0.336,"",0.058,"",0.04,"",1.53,""
2003-07-07,12,"",8.32,"",,D,,"",,,,"",,"",,"",,"",,"",0.309,"",0.483,"",0.134,"",0.111,"",1.97,""
2003-07-07,14,"",8.16,"",,D,,"",,,,"",,"",,"",,"",,"",0.335,"",0.554,"",0.175,"",0.151,"",2.11,""
2003-07-07,16,"",8.09,"",,D,,"",,,,"",,"",,"",,"",,"",0.253,"",0.721,"",0.23,"",0.207,"",2.38,""
2003-07-07,18,"",8.03,"",5.96,"",,"",,,,"",,"",,"",,"",,"",0.258,"",0.777,"",0.246,"",0.215,"",2.48,""
2003-07-07,18,"",8.05,"",4.48,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-07-07,20,"",8.03,"",,D,,"",,,,"",,"",,"",,"",,"",0.198,"",0.901,"",0.284,"",0.24,"",2.69,""
2003-07-07,22,"",8,"",,D,,"",,,,"",,"",,"",,"",,"",0.159,"",0.932,"",0.312,"",0.273,"",2.86,""
2003-07-24,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.121,"",0.058,"",0.024,"",0.003,R,1.14,""
2003-07-24,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.127,"",0.055,"",0.023,"",0.004,R,1.16,""
2003-08-04,0,"",9.43,"",7.48,"",,"",,,,"",,"",,"",,"",,"",0.079,"",0,S,0.021,"",0.003,R,1.28,""
2003-08-04,0,"",9.53,"",6.73,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-08-04,4,"",9.53,"",7.13,"",,"",,,,"",,"",,"",,"",,"",0.08,"",0,S,0.02,"",0.003,R,1.29,""
2003-08-04,6,"",9.5,"",7.95,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-08-04,8,"",9.22,"",6.07,"",,"",,,,"",,"",,"",,"",,"",0.136,"",0.065,"",0.018,"",0.003,R,1.42,""
2003-08-04,10,"",8.87,"",6.04,"",,"",,,,"",,"",,"",,"",,"",0.22,"",0.181,"",0.03,"",0.01,"",1.71,""
2003-08-04,12,"",8.26,"",5.67,"",,"",,,,"",,"",,"",,"",,"",0.375,"",0.442,"",0.152,"",0.134,"",2.49,""
2003-08-04,14,"",8.14,"",5.37,"",,"",,,,"",,"",,"",,"",,"",0.252,"",0.687,"",0.225,"",0.212,"",2.62,""
2003-08-04,16,"",8.06,"",5.42,"",,"",,,,"",,"",,"",,"",,"",0.074,R,0.903,"",0.303,"",0.276,"",2.88,""
2003-08-04,18,"",8.04,"",5.49,"",,"",,,,"",,"",,"",,"",,"",0,S,1.05,"",0.332,"",0.303,"",3.01,""
2003-08-04,20,"",8.02,"",5.56,"",,"",,,,"",,"",,"",,"",,"",0,S,1.26,"",0.387,"",0.354,"",3.33,""
2003-08-04,22,"",7.96,"",5.91,"",,"",,,,"",,"",,"",,"",,"",0,S,1.63,S,0.486,"",0.446,R,3.91,""
2003-08-18,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.02,"",0.007,"",1.45,""
2003-08-18,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.02,"",0,S,1.47,""
2003-09-02,0,"",9.14,"",5.78,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.017,"",0,S,1.63,""
2003-09-02,4,"",8.92,"",5.79,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.013,R,0,S,1.58,""
2003-09-02,8,"",8.87,"",5.8,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-09-02,20,"",7.61,"",5.3,"",,"",,,,"",,"",,"",,"",,"",0,S,1.92,"",0.52,"",0.479,"",4.38,""
2003-09-02,20,"",7.6,"",5.4,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-09-29,0,"",8.76,"",5.73,"",,"",,,,"",,"",,"",,"",,"",0.005,Q,0.123,"",0.04,"",0.018,"",1.91,""
2003-09-29,4,"",8.67,"",5.57,"",,"",,,,"",,"",,"",,"",,"",0.005,Q,0.132,"",0.046,"",0.021,"",1.92,""
2003-09-29,8,"",8.66,"",5.69,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-09-29,20,"",7.57,"",5.35,"",,"",,,,"",,"",,"",,"",,"",0.001,Q,2.19,"",0.6,"",1.44,Q,4.6,""
2003-09-29,20,"",7.55,"",5.11,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-10-27,0,"",8.31,"",5.57,"",,"",,,,"",,"",,"",,"",,"",0,S,0.451,"",0.126,"",0.104,"",2.18,""
2003-10-27,4,"",8.31,"",5.66,"",,"",,,,"",,"",,"",,"",,"",0,S,0.452,"",0.129,"",0.103,"",2.19,""
2003-10-27,8,"",8.29,"",5.58,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-10-27,20,"",8.29,"",5.93,"",,"",,,,"",,"",,"",,"",,"",0,S,0.46,"",0.133,"",0.105,"",2.17,""
2003-10-27,20,"",8.25,"",5.8,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-11-25,0,"",8.33,"",5.77,"",,"",,,,"",,"",,"",,"",,"",0.124,Q,0.473,Q,0.121,Q,0.095,Q,2.34,Q
2003-11-25,0,"",8.4,"",5.61,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2003-11-25,4,"",8.37,"",5.81,"",,"",,,,"",,"",,"",,"",,"",0.122,Q,0.477,Q,0.122,Q,0.1,Q,2.38,Q
2003-11-25,8,"",8.39,"",5.98,"",,"",,,,"",,"",,"",,"",,"",0.121,Q,0.478,Q,0.121,Q,0.101,Q,2.39,Q
2003-11-25,20,"",8.36,"",5.88,"",,"",,,,"",,"",,"",,"",,"",0.127,Q,0.467,Q,0.118,Q,0.099,Q,2.38,Q
2004-02-03,0,"",8.4,"",5.6,"",,"",,,,"",,"",,"",,"",,"",0.327,"",0.411,"",0.113,"",0.097,"",2.51,""
2004-02-03,4,"",8.35,"",5.55,"",,"",,,,"",,"",,"",,"",,"",0.319,"",0.413,"",0.103,"",0.096,"",2.48,""
2004-02-03,8,"",8.33,"",5.53,"",,"",,,,"",,"",,"",,"",,"",0.326,"",0.432,"",0.102,"",0.095,"",2.44,""
2004-02-03,12,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.325,"",0.433,"",0.099,"",0.093,"",2.41,""
2004-02-03,16,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.408,"",0.426,"",0.102,"",0.095,"",2.61,""
2004-02-03,20,"",8.24,"",5.17,"",,"",,,,"",,"",,"",,"",,"",0.485,"",0.514,"",0.104,"",0.097,"",2.85,""
2004-02-03,20,"",8.25,"",5.19,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-03-29,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.566,Q,0.241,Q,0.113,Q,0.061,Q,2.41,Q
2004-03-29,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.567,Q,0.237,Q,0.154,Q,0.061,Q,2.43,Q
2004-04-12,0,"",8.61,"",5.98,"",,"",,,,"",,"",,"",,"",,"",0.55,Q,0.056,Q,0.085,Q,0.039,Q,0.151,Q
2004-04-12,4,"",8.58,"",5.92,"",,"",,,,"",,"",,"",,"",,"",0.531,Q,0.057,Q,0.091,Q,0.04,Q,0.167,Q
2004-04-12,8,"",8.58,"",5.73,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-04-12,12,"",8.55,"",5.85,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-04-12,16,"",8.54,"",22.78,I,,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-04-12,20,"",8.46,"",5.8,"",,"",,,,"",,"",,"",,"",,"",0.564,Q,0.132,Q,0.084,Q,0.047,Q,0.606,Q
2004-04-12,20,"",8.45,"",5.73,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-04-28,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.562,"",0.117,"",0.066,"",0.046,"",0.211,""
2004-04-28,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.539,"",0.125,"",0.068,"",0.051,"",0.231,""
2004-05-10,0,"",8.54,"",7.19,"",,"",,,,"",,"",,"",,"",,"",0.556,"",0.184,"",0.07,"",0.05,"",0.402,""
2004-05-10,4,"",8.52,"",6.01,"",,"",,,,"",,"",,"",,"",,"",0.54,"",0.19,"",0.081,"",0.055,"",0.435,""
2004-05-10,8,"",8.54,"",5.87,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-05-10,12,"",8.5,"",6.01,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-05-10,12,"",8.54,"",6.39,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-05-10,16,"",8.55,"",6.29,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-05-10,20,"",8.41,"",6.12,"",,"",,,,"",,"",,"",,"",,"",0.526,"",0.263,"",0.093,"",0.069,"",0.763,""
2004-05-24,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.498,"",0.14,"",0.067,"",0.045,"",0.488,""
2004-05-24,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.495,"",0.139,"",0.071,"",0.047,"",0.503,""
2004-06-07,0,"",8.38,"",5.69,"",,"",,,,"",,"",,"",,"",,"",0.565,"",0.148,"",0.074,"",0.049,"",0.968,""
2004-06-07,4,"",8.37,"",5.55,"",,"",,,,"",,"",,"",,"",,"",0.567,"",0.139,"",0.075,"",0.054,"",0.91,""
2004-06-07,8,"",8.46,"",5.55,"",,"",,,,"",,"",,"",,"",,"",0.573,"",0.145,"",0.079,"",0.06,"",0.885,""
2004-06-07,8,"",8.45,"",5.53,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-06-07,10,"",8.37,"",5.51,"",,"",,,,"",,"",,"",,"",,"",0.542,"",0.158,"",0.072,"",0.057,"",0.921,""
2004-06-07,12,"",8.32,"",5.51,"",,"",,,,"",,"",,"",,"",,"",0.502,"",0.254,"",0.089,"",0.072,"",1.31,""
2004-06-07,14,"",8.13,"",5.43,"",,"",,,,"",,"",,"",,"",,"",0.45,"",0.353,"",0.119,"",0.103,"",1.75,""
2004-06-07,16,"",8.19,"",5.43,"",,"",,,,"",,"",,"",,"",,"",0.442,"",0.421,"",0.12,"",0.104,"",1.65,""
2004-06-07,18,"",8.11,"",5.35,"",,"",,,,"",,"",,"",,"",,"",0.427,"",0.471,"",0.134,"",0.121,"",1.86,""
2004-06-07,20,"",8.06,"",5.35,"",,"",,,,"",,"",,"",,"",,"",0.417,"",0.476,"",0.139,"",0.128,"",2.01,""
2004-06-07,22,"",8,"",5.63,"",,"",,,,"",,"",,"",,"",,"",0.402,"",0.51,"",0.145,"",0.128,"",2.1,""
2004-06-21,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.493,"",0.072,"",0.062,"",0.034,"",0.865,""
2004-06-21,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.488,"",0.073,"",0.062,"",0.035,"",0.834,""
2004-07-06,0,"",8.67,"",6.34,"",,"",,,,"",,"",,"",,"",,"",0.28,"",0.04,R,0.041,"",0.015,"",1.1,""
2004-07-06,4,"",8.89,"",6.24,"",,"",,,,"",,"",,"",,"",,"",0.278,"",0.033,R,0.05,"",0.018,"",1.12,""
2004-07-06,8,"",8.93,"",6.02,"",,"",,,,"",,"",,"",,"",,"",0.277,"",0.029,R,0.045,"",0.016,"",1.12,""
2004-07-06,10,"",8.94,"",5.8,"",,"",,,,"",,"",,"",,"",,"",0.287,"",0.034,R,0.05,"",0.015,"",1.13,""
2004-07-06,10,"",8.79,"",6.24,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-07-06,12,"",8.9,"",5.94,"",,"",,,,"",,"",,"",,"",,"",0.316,"",0.038,R,0.052,"",0.023,"",1.23,""
2004-07-06,14,"",8.45,"",5.56,"",,"",,,,"",,"",,"",,"",,"",0.524,"",0.102,"",0.097,"",0.081,"",1.93,""
2004-07-06,16,"",8.15,"",5.4,"",,"",,,,"",,"",,"",,"",,"",0.691,"",0.073,"",0.121,"",0.11,"",2.24,""
2004-07-06,18,"",7.93,"",5.38,"",,"",,,,"",,"",,"",,"",,"",0.762,"",0.098,"",0.159,"",0.15,"",2.78,""
2004-07-06,20,"",7.84,"",5.58,"",,"",,,,"",,"",,"",,"",,"",0.726,"",0.157,"",0.182,"",0.169,"",3,""
2004-07-06,22,"",7.8,"",5.42,"",,"",,,,"",,"",,"",,"",,"",0.418,"",0.51,"",0.229,"",0.209,Q,3.25,Q
2004-07-19,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.034,R,0.022,R,0.029,"",0,Q,1.19,""
2004-07-19,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.035,R,0.021,R,0.03,"",0,Q,1.13,""
2004-08-03,0,"",9.01,"",6.9,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.026,"",0,S,1.41,""
2004-08-03,4,"",9.08,"",6.66,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.023,"",0,S,1.42,""
2004-08-03,6,"",9.09,"",7,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-08-03,8,"",9.06,"",8.49,"",,"",,,,"",,"",,"",,"",,"",0,S,0.022,R,0.024,"",0.002,R,1.5,""
2004-08-03,10,"",8.34,"",6.1,"",,"",,,,"",,"",,"",,"",,"",0.326,"",0.292,"",0.046,"",0.028,"",2.28,""
2004-08-03,12,"",8.09,"",5.7,"",,"",,,,"",,"",,"",,"",,"",0.45,"",0.275,"",0.133,"",0.114,"",2.74,""
2004-08-03,12,"",7.9,"",5.71,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-08-03,14,"",7.94,"",5.75,"",,"",,,,"",,"",,"",,"",,"",0.247,"",0.516,"",0.235,"",0.209,"",3.22,""
2004-08-03,16,"",7.84,"",5.7,"",,"",,,,"",,"",,"",,"",,"",0.156,"",0.574,"",0.261,"",0.237,"",3.33,""
2004-08-03,18,"",7.78,"",5.47,"",,"",,,,"",,"",,"",,"",,"",0,S,0.81,"",0.33,"",0.306,"",3.57,""
2004-08-03,20,"",7.7,"",6.02,"",,"",,,,"",,"",,"",,"",,"",0.027,R,1.47,"",0.464,"",0.429,"",4.24,""
2004-08-03,22,"",7.67,"",6.19,A,,"",,,,"",,"",,"",,"",,"",0.027,R,1.59,"",0.496,"",0.456,"",4.36,""
2004-08-16,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0.016,R,0.038,"",0,S,2.15,""
2004-08-16,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0.02,R,0.037,"",0,S,2.26,""
2004-09-07,0,"",8.98,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.021,"",0,S,1.73,""
2004-09-07,4,"",8.99,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.02,"",0,S,1.71,""
2004-09-07,4,"",8.98,"",,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-09-07,8,"",8.99,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.021,"",0,S,1.73,""
2004-09-07,20,"",7.65,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,1.87,"",0.536,"",0.49,"",4.71,""
2004-09-07,22,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,2.2,"",0.601,"",0.552,"",5.19,""
2004-10-05,0,"",8.69,"",5.92,"",,"",,,,"",,"",,"",,"",,"",0,S,0.086,"",0.062,"",0.028,"",2.2,""
2004-10-05,0,"",8.69,"",5.85,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-10-05,4,"",8.69,"",5.95,"",,"",,,,"",,"",,"",,"",,"",0,S,0.08,"",0.069,"",0.029,"",2.17,""
2004-10-05,8,"",8.68,"",5.85,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-10-05,20,"",7.48,"",5.75,"",,"",,,,"",,"",,"",,"",,"",0,S,2.08,"",0.552,"",0.532,"",4.99,""
2004-11-03,0,"",8.19,"",5.65,"",,"",,,,"",,"",,"",,"",,"",0.043,R,0.478,"",0.121,"",0.102,"",3,""
2004-11-03,4,"",8.31,"",5.76,"",,"",,,,"",,"",,"",,"",,"",0.043,R,0.475,"",0.124,"",0.104,"",2.96,""
2004-11-03,8,"",8.39,"",5.45,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2004-11-03,20,"",8.42,"",5.36,"",,"",,,,"",,"",,"",,"",,"",0.041,R,0.473,"",0.119,"",0.096,"",2.98,""
2004-11-03,20,"",8.41,"",5.75,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-01-31,0,"",8.12,"",6.01,"",,"",,,,"",,"",,"",,"",,"",0.3,"",0.521,"",0.121,"",0.097,"",3.79,""
2005-01-31,4,"",8.06,"",5.95,"",,"",,,,"",,"",,"",,"",,"",0.307,"",0.515,"",0.118,"",0.096,"",3.73,""
2005-01-31,8,"",8.05,"",5.55,"",,"",,,,"",,"",,"",,"",,"",0.304,"",0.517,"",0.117,"",0.094,"",3.73,""
2005-01-31,12,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.33,"",0.494,"",0.115,"",0.091,"",3.73,""
2005-01-31,16,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.39,"",0.487,"",0.116,"",0.092,"",3.77,""
2005-01-31,20,"",7.81,"",5.5,"",,"",,,,"",,"",,"",,"",,"",0.576,"",0.718,"",0.137,"",0.108,"",4.97,""
2005-01-31,20,"",7.86,"",5.4,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-04-15,0,"",8.36,"",5.83,"",,"",,,,"",,"",,"",,"",,"",0.922,"",0.057,"",0.135,Q,0.098,Q,3.59,""
2005-04-15,4,"",8.35,"",5.62,"",,"",,,,"",,"",,"",,"",,"",0.929,"",0.08,"",0.146,Q,0.102,Q,3.74,""
2005-04-15,8,"",8.13,"",5.35,"",,"",,,,"",,"",,"",,"",,"",0.96,"",0.132,"",0.148,Q,0.116,Q,4.19,""
2005-04-15,12,"",8.11,"",5.75,"",,"",,,,"",,"",,"",,"",,"",0.959,"",0.125,"",0.148,Q,0.108,Q,4.17,""
2005-04-15,16,"",8.12,"",5.98,"",,"",,,,"",,"",,"",,"",,"",0.946,"",0.124,"",0.144,"",0.108,Q,4.18,""
2005-04-15,20,"",8.06,"",5.52,"",,"",,,,"",,"",,"",,"",,"",0.971,"",0.12,"",0.136,"",0.104,Q,4.22,""
2005-04-15,20,"",8.05,"",5.61,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-04-25,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.872,"",0.108,"",0.114,"",0.091,"",2.99,""
2005-04-25,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.877,"",0.092,"",0.12,"",0.091,"",2.85,""
2005-05-09,0,"",8.18,"",5.84,"",,"",,,,"",,"",,"",,"",,"",0.855,"",0.13,"",0.201,"",0.096,"",2.72,""
2005-05-09,4,"",8.16,"",6.12,"",,"",,,,"",,"",,"",,"",,"",0.824,"",0.134,"",0.137,"",0.095,"",2.67,""
2005-05-09,4,"",8.34,"",,D,,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-05-09,8,"",8.26,"",5.9,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-05-09,12,"",8.18,"",,D,,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-05-09,16,"",8.2,"",6.22,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-05-09,20,"",8.13,"",6.04,"",,"",,,,"",,"",,"",,"",,"",0.834,"",0.152,"",0.113,"",0.096,"",3.08,""
2005-05-23,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.814,"",0.14,"",0.112,"",0.082,"",2.1,""
2005-05-23,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.812,"",0.14,"",0.108,"",0.087,"",2.11,""
2005-06-06,0,"",8.67,"",6.73,"",,"",,,,"",,"",,"",,"",,"",0.669,"",0.067,"",0.082,"",0.053,"",1.34,""
2005-06-06,4,"",8.69,"",6.65,"",,"",,,,"",,"",,"",,"",,"",0.662,"",0.064,"",0.082,"",0.056,"",1.3,""
2005-06-06,8,"",8.6,"",6.63,"",,"",,,,"",,"",,"",,"",,"",0.698,"",0.074,"",0.099,"",0.064,"",1.58,""
2005-06-06,8,"",8.6,"",6.33,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-06-06,10,"",8.47,"",6.21,"",,"",,,,"",,"",,"",,"",,"",0.713,"",0.113,"",0.107,"",0.073,"",1.86,""
2005-06-06,12,"",8.09,"",,D,,"",,,,"",,"",,"",,"",,"",0.691,"",0.226,"",0.118,"",0.12,"",3.64,""
2005-06-06,14,"",8.07,"",6.15,"",,"",,,,"",,"",,"",,"",,"",0.715,"",0.267,"",0.142,"",0.124,"",3.45,""
2005-06-06,16,"",8.01,"",6.05,"",,"",,,,"",,"",,"",,"",,"",0.73,"",0.267,"",0.125,"",0.098,"",3.36,""
2005-06-06,18,"",8,"",6.05,"",,"",,,,"",,"",,"",,"",,"",0.703,"",0.313,"",0.145,"",0.135,"",3.56,""
2005-06-06,20,"",7.91,"",6.25,"",,"",,,,"",,"",,"",,"",,"",0.614,"",0.474,"",0.179,"",0.179,"",4.36,""
2005-06-06,22,"",7.8,"",6.31,"",,"",,,,"",,"",,"",,"",,"",0.614,"",0.464,"",0.162,"",0.145,"",4.1,""
2005-06-20,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.556,"",0.028,R,0.075,"",0.031,"",1.46,""
2005-06-20,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.57,"",0.054,"",0.079,"",0.038,"",1.43,""
2005-07-05,0,"",9.18,"",7.77,"",,"",,,,"",,"",,"",,"",,"",0.095,"",0,S,0.067,"",0,S,2.13,""
2005-07-05,4,"",9.11,"",7.58,"",,"",,,,"",,"",,"",,"",,"",0.135,"",0.017,R,0.052,"",0,S,2.25,""
2005-07-05,8,"",9.05,"",7.29,"",,"",,,,"",,"",,"",,"",,"",0.195,"",0.024,R,0.036,"",0.005,R,2.15,""
2005-07-05,10,"",8.09,"",6.1,"",,"",,,,"",,"",,"",,"",,"",0.604,"",0.184,"",0.144,"",0.116,"",3.92,""
2005-07-05,12,"",7.83,"",6,"",,"",,,,"",,"",,"",,"",,"",0.935,"",0.052,"",0.164,"",0.141,"",3.94,""
2005-07-05,12,"",7.87,"",6.35,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-07-05,14,"",7.74,"",5.98,"",,"",,,,"",,"",,"",,"",,"",0.931,"",0.084,"",0.198,"",0.173,"",4.59,""
2005-07-05,16,"",7.7,"",5.96,"",,"",,,,"",,"",,"",,"",,"",0.917,"",0.192,"",0.226,"",0.194,"",4.73,""
2005-07-05,18,"",7.66,"",6.16,"",,"",,,,"",,"",,"",,"",,"",0.648,"",0.532,"",0.302,"",0.256,"",5.32,""
2005-07-05,20,"",7.66,"",6.31,"",,"",,,,"",,"",,"",,"",,"",0.523,"",0.695,"",0.344,"",0.313,"",5.41,""
2005-07-05,22,"",7.62,"",6.68,"",,"",,,,"",,"",,"",,"",,"",0.373,"",0.825,"",0.395,"",0.336,"",5.77,""
2005-07-18,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.041,"",0,S,2.17,""
2005-07-18,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.047,"",0,S,2.12,""
2005-08-01,0,"",9.14,"",10.27,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.029,"",0,S,2.42,""
2005-08-01,4,"",9.14,"",7.6,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.039,"",0.002,R,2.44,""
2005-08-01,6,"",,"",7.52,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-08-01,8,"",8.85,"",8.5,"",,"",,,,"",,"",,"",,"",,"",0,S,0.015,R,0.037,"",0.002,R,2.45,""
2005-08-01,10,"",7.95,"",6.95,"",,"",,,,"",,"",,"",,"",,"",0.442,"",0.193,"",0.092,"",0.063,"",3.55,""
2005-08-01,12,"",7.78,"",6.33,"",,"",,,,"",,"",,"",,"",,"",0.681,"",0.227,"",0.229,"",0.18,"",4.56,""
2005-08-01,14,"",7.76,"",6.06,"",,"",,,,"",,"",,"",,"",,"",0.625,"",0.316,"",0.281,"",0.231,"",4.9,""
2005-08-01,16,"",7.73,"",6.7,"",,"",,,,"",,"",,"",,"",,"",0.503,"",0.454,"",0.311,"",0.264,"",5.17,""
2005-08-01,16,"",7.71,"",6.27,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-08-01,18,"",7.68,"",7.73,"",,"",,,,"",,"",,"",,"",,"",0,S,1.06,"",0.442,"",0.392,"",6.21,""
2005-08-01,20,"",7.66,"",7.71,"",,"",,,,"",,"",,"",,"",,"",0,S,1.09,"",0.468,"",0.392,Q,6.16,""
2005-08-01,22,"",7.62,"",8.37,"",,"",,,,"",,"",,"",,"",,"",0,S,1.52,"",0.53,"",0.448,Q,6.55,""
2005-08-15,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,Q,0.017,R,0.023,"",0.004,R,2.5,""
2005-08-15,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,Q,0.02,R,0.023,"",0.004,R,2.53,""
2005-08-29,0,"",9.11,"",7.47,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.031,"",0,Q,2.57,""
2005-08-29,4,"",9.08,"",7.15,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.029,"",0,Q,2.53,""
2005-08-29,8,"",8.98,"",6.75,"",,"",,,,"",,"",,"",,"",,"",0,S,0.019,R,0.03,"",0,Q,2.57,""
2005-08-29,10,"",8.76,"",6.65,"",,"",,,,"",,"",,"",,"",,"",0.021,R,0.039,R,0.03,"",0,Q,2.7,""
2005-08-29,12,"",7.95,"",5.87,"",,"",,,,"",,"",,"",,"",,"",0.23,"",0.401,"",0.199,"",0.154,Q,4.45,""
2005-08-29,12,"",7.82,"",5.61,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2005-08-29,14,"",7.74,"",5.83,"",,"",,,,"",,"",,"",,"",,"",0.126,"",0.648,"",0.297,"",0.251,Q,5.06,""
2005-08-29,16,"",7.71,"",5.89,"",,"",,,,"",,"",,"",,"",,"",0,S,0.853,"",0.448,"",0.402,Q,5.5,""
